beer_name,overall_rating,translated_comment
Aecht Schlenkerla Rauchbier Urbock,4.0,"acidentally aged bottle, bb 2016. pours dark brown colour, medium sized off-white head stays. aroma is very rich intensive smoky, smoked meat, burnt rubber. taste is more malty profiled, but still very smoky, slightly salty. medium body, average carbonation. well aged, still in very good condition. very good brew!"
Aecht Schlenkerla Rauchbier Urbock,4.0,"slightly more sour than the marzen, would rather have the marzen than this one. probably wouldn t get this one again"
Aecht Schlenkerla Rauchbier Urbock,4.0,"the classic among smoked beers. a style you have to love. this beer has a lot of body. enjoy it slowly with small sips.
sight dark brown cloudy beer, with a fine cream-colored head. the smell of smoke and malt hits you when you open it. taste of well-done bacon, caramel, a bit of chocolate."
Aecht Schlenkerla Rauchbier Urbock,4.0,"dark reddish brown pour with a nice thick, lasting off-white head that leave a fair amount of lacing. the smoky aroma has flavoring of caramel and some roasted maltiness. the taste is sweet with a smooth finish. very good."
Aecht Schlenkerla Rauchbier Urbock,4.0,"pours translucent cherrywood with a thick and persistent tan head. aroma starts with smoky wood and then leads into roast malt with hints of barbecue. flavor yields smoky barbecue, roast malt, hints of spice and woody hops. texture provides decent body, peppy fizz, and a smoky finish. enjoy the ancient bock."
Aecht Schlenkerla Rauchbier Urbock,4.0,"a half litre bottle from liberty liquor on the drive in vancouver.

a 4 oz pour into a small snifter. a dark brown color with a bit of  whitish head and a distinct smoky nose. more smoke and delicious malts on the palate. not a high alcohol beer at 6.5 abv, but a real sipper. it s that good."
Aecht Schlenkerla Rauchbier Urbock,4.0,"unfortunately i couldn t snag their easter beer  (lentbier?) so this will have to do:

schlenkerla urbock 6.5%

deep reddish brown with a smokey honey-glazed ham and maple bacon aroma more in line with their other beers i ve tried. the taste is ashey smoke and charcoal bbq at first then sweet bacony maple caramel. tasty satisfying stuff."
Aecht Schlenkerla Rauchbier Urbock,4.0,"Dark brown color with medium beige foam with excellent retention and good residue. Aroma of smoke, smoked meat, wood and toasted malts with notes of charcoal, spices and wet earth. Flavor of toasted malts, caramel, wood and smoke with notes of bacon or jerky, earth, charcoal, coffee and spices. Medium malty sweetness and medium roasted/earthy bitterness with a long aftertaste. Watery texture, medium-dense body and medium carbonation. A rauchbier with constant smoke and perfectly integrated with the roasted malty flavors. One of the best smoked beers, without a doubt."
Aecht Schlenkerla Rauchbier Urbock,4.0,bottle from systembolaget. deep mahogany colour. a classic aecht beer with deep malty clingy smoke. always a fan
Aecht Schlenkerla Rauchbier Urbock,4.0,"bottle from @labirratorium, madrid (online) 03/20/2020
dark brown color, white foam crown, intense smoky aromas, smoky flavor, caramel notes, silky body."
Aecht Schlenkerla Rauchbier Urbock,4.0,"appearance:
it looks beautiful, foam is abundant, fine, durable and beige in color, stays nicely on the glass. dark brown color, clear, burgundy reflections under the light, looking normally, opaque.

aroma:
clearly smoked, oscypek, ham, smoke, smoked fish and delicate plum accents. through all this the sweetness shines through together with caramel and pastry notes. there is a delicate metallic note.

taste:
it is very good, probably the best smoked beer I have ever had, despite the fact that there is a slight iron note in the taste. held in the mouth at the beginning it is sweet, full, viscous after swallowing it immediately disappears, the sweetness appears smoked and hop notes mainly herbal and earthy. solid salt base perfectly complements this beer with bread and caramel flavors, goes very well with smoked bacon.

very good beer!"
Aecht Schlenkerla Rauchbier Urbock,4.0,"Dark brown beer with a nice beige foam head with good retention.
Intense smoky aroma with roasted malts, caramel and a hint of hops.
Quite smoky taste with flavours of roasted malts, caramel, the aftertaste is slightly smoky and sweet, with a slight bitterness at the end.
Overall: I am really enjoying drinking this beer, I will be drinking this whenever I can get my hands on it."
Aecht Schlenkerla Rauchbier Urbock,4.0,"medium buble head. very smoky aroma. ham, hearth, wood, malt, caramel, crust of bread, chocolate, plum. ""eatable"". smoky taste but less than the aroma. furthermore caramel, plums, crust of bread. low carbonation, medium body, low bitter. legendary, worthy to taste"
Aecht Schlenkerla Rauchbier Urbock,4.0,rating based on tasting memories to complete the profile.
Aecht Schlenkerla Rauchbier Urbock,4.0,"bottle ink pt 2019. brownish-black water spoon with finger-thick foam. emerging aromas of smoked malt, smoked ham and charcuterie. in short - close your eyes and wander into a butcher's shop specializing in real delicacies. strong malty flavor is mainly the butcher and his products. there is a reasonable s tma in the taste with matching hops. god knows if there isn't also terfin's caramel flavor. however, it is heavily masked by the delicatessen's rich specialties."
Aecht Schlenkerla Rauchbier Urbock,4.0,"bottle from geers, oostakker. pours hazy dark brown-amberish with a completely thinning, off-white head. complex aroma of smoked sausage, charcoal, bacon, burnt wood, smoke, brown bread, caramel, dried & baked banana. taste has sweet banana, raisin, bready-malty backbone, deeply smoky then with notes of (bitter) wood, salt, bacon, meaty umami. lingering woodiness, dry, earthy hoppy finish, smoke, meat & malty sweetness. medium body, oily texture, fizzy carbonation. very complex & surprising rauchbier, malty & smoky profile very elegantly interwoven."
Aecht Schlenkerla Rauchbier Urbock,4.0,
Aecht Schlenkerla Rauchbier Urbock,4.0,"drunk in a pub. black with ruby ​​reflections. small foam but lasting. aroma in a jar, slightly metallic, very delicate plums, wood, smoke, smoked fish. in taste ham with bitterness. probably the most stylish kolaĹ‚ak I've ever drunk."
Aecht Schlenkerla Rauchbier Urbock,4.0,"high, compact, beige foam, mainly from small bubbles, here and there from medium, slowly reducing to a low layer on the surface, neck and on the glass. almost impenetrable black color. aroma of smoke, ham, salt, chocolate, caramel, wood. taste initially sour, in the background nice smoke, slightly metallic aftertaste, to this also caramel, chocolate, slightly coffee, bitterness. the beer is full, drinkable, and tasty."
Aecht Schlenkerla Rauchbier Urbock,4.0,outstanding sweet ham hock mouthfeel - substantial body to get your tongue  around .  smooth malt flavor...just enough  smoke  to let you know you re sipping something special.  delicious!
Aecht Schlenkerla Rauchbier Urbock,4.0,"from the 500 ml. bottle with no date noticed but probably from oct 2019.  handsome deep mahogany brown pour with a long lingering tan head.  enticing aroma of smoke malts, smoked meat, and floral attributes.  the body is medium to full.  it is also very smooth.  the taste is just lovely with its smoky sweetness that usurps everything else save for the light floral finale.  what an extraordinary beer. but i am a fan of this style."
Aecht Schlenkerla Rauchbier Urbock,4.0,# 671; 3/2017. very fine smoked. dominated by the flavor of English bacon. very fine drink.
Aecht Schlenkerla Rauchbier Urbock,4.0,"after pouring almost black, ruby ​​flashes in the light.

beige foam, abundant and lasting.

in the aroma smoked notes, ham, a bit of wood.
in the taste sweetness and smoked contrast, smooth and full. good."
Aecht Schlenkerla Rauchbier Urbock,4.0,"black.smokey,heavy,smooth..almost pure malt.only slightly bitter.a classic."
Aecht Schlenkerla Rauchbier Urbock,4.0,"dark brown beer, small head, aroma is smoke, bacon, malt, taste is the same, sweet, bitter, nice"
Aecht Schlenkerla Rauchbier Urbock,4.0,"bottle pour into nonic pint glass from total wine & more, burlington. appearance is crystal clear ruby red with nice sparkle, 3-finger width beige head after vigorous pour with good retention and sticky, soapy lacing. aroma is strong smoke with nose deep in the glass, strong cherry/dark fruit (almost cough syrup) from further away. taste is smokey sweetness (reminiscent of a smoked honey-baked ham). mouthfeel is medium bodied with smooth, thick texture, soft carbonation and finish as taste. overall, amazing appearance and a nice change of pace but not the most pleasant experience."
Aecht Schlenkerla Rauchbier Urbock,4.0,black color with ruby ​​reflections. in aroma a powerful hit in the jars. tender bass from the campfire and Christmas compote. in taste first sweetness and then again attacks the jar. very interesting beer. you get used to beer and drink it pleasantly.
Aecht Schlenkerla Rauchbier Urbock,4.0,"brown with ruby ​​reflections, minimally hazy. dense and durable foam, beautifully decorates the glass. in aroma subdued in the jar going towards dried plum, and at the same time slightly of sausage, sweetness, modest melanoidins. in taste a little sweetness, moderate bitterness, more pronounced melanoidins. full, and at the same time light. more delicate than one might expect."
Aecht Schlenkerla Rauchbier Urbock,4.0,"in the aroma of potent smoked ham, grilled sausage, ice cream! a little sweetness comes in at the beginning, sweetness. a lot of body. and after a while an intense dose of smoke and ash."
Aecht Schlenkerla Rauchbier Urbock,4.0,"my bottle had an expiry date of june 2019, so it is slightly 'aged'. in this beer, the typical rauchbier taste from schlenkerla is combined with a sweet bock. the tastes combine and merge very well but i miss a little kick. maybe because of aging?"
Aecht Schlenkerla Rauchbier Urbock,4.0,"clear dark brown color, off white head. pure smoked bacon aroma. smoked bacon, slightly salty, malty, bit woody flavor. smoked, dry palate, medium body."
Aecht Schlenkerla Rauchbier Urbock,4.0,"keg at the rake, borough market in 2016. super dark brown with a dense beige head. this might be my favourite schlenkerla beer; so rich and smokey in the aroma and with a fantastic depth of flavour. the smokiness just lingers wonderfully."
Aecht Schlenkerla Rauchbier Urbock,4.0,"pint tasting. poor very dark ruby brown, lacing mahogany foam head. smoky and malty aroma, taste is roast, smoke, dry. some bitter notes. (arnhem 201910)"
Aecht Schlenkerla Rauchbier Urbock,4.0,"@ havregatan 20191019. bottle (500 ml) from systembolaget.
malty and caramely with smoke and charcuteries, sweet, medium to full body with an oily texture. the finish is dry, mid bitter and sweet."
Aecht Schlenkerla Rauchbier Urbock,4.0,"Dark brown, almost black, with garnet reflections, no cloudiness, translucent. Beige foam more than a finger thick and good retention. Intense aroma of embers, smoke, toasted and smoked malts, bacon. Flavor along those lines, slightly dry finish, well-integrated alcohol. Texture between watery and oily. Medium-low carbonation.

Very enjoyable and intense smoke from start to finish."
Aecht Schlenkerla Rauchbier Urbock,4.0,"bottle. dark color with a distinct ruby ​​reflection. beige foam, quite abundant, unfortunately quickly falls to a ring. in the aroma legendary notes of bacon, smoked salt and burnt wood. in taste very similar. in the foreground smoked ham and bacon, burnt salt, generally ""tastes"" of a campfire. medium carbonation, slight bitterness on the finish."
Aecht Schlenkerla Rauchbier Urbock,4.0,"tap. dark brown with ruby color, with a fine, slightly brownish foam. aroma: smoked cheese, a little dried-smoked pork, rich malt. taste: very malty, slightly warming, smoked homemade ham, buttery, wine, slightly bitter finish.  excellent smoked beer for winter."
